country_code,country_name,year,barley_area_ha,barley_prod_t,barley_yield_kg_per_ha,butter_of_cow_milk_prod_t,cattle_stocks_an,cereals_n_e_c_area_ha,cereals_n_e_c_prod_t,cereals_n_e_c_yield_kg_per_ha,cheese_from_milk_of_goats_prod_t,cheese_from_milk_of_sheep_prod_t,cheese_from_skimmed_cow_milk_prod_t,cheese_from_whole_cow_milk_prod_t,chickens_stocks_1000_an,cream_fresh_prod_t,goats_stocks_an,hen_eggs_in_shell_fresh_laying_1000_an,hen_eggs_in_shell_fresh_prod_1000_no,hen_eggs_in_shell_fresh_prod_t,hen_eggs_in_shell_fresh_weight_g_per_an,hen_eggs_in_shell_fresh_yield_no_per_an,meat_of_cattle_animals_an,meat_of_cattle_prod_t,meat_of_cattle_weight_kg_per_an,meat_of_chickens_animals_1000_an,meat_of_chickens_prod_t,meat_of_chickens_weight_g_per_an,meat_of_goat_animals_an,meat_of_goat_prod_t,meat_of_goat_weight_kg_per_an,meat_of_pig_animals_an,meat_of_pig_prod_t,meat_of_pig_weight_kg_per_an,meat_of_sheep_animals_an,meat_of_sheep_prod_t,meat_of_sheep_weight_kg_per_an,oats_area_ha,oats_prod_t,oats_yield_kg_per_ha,potatoes_area_ha,potatoes_prod_t,potatoes_yield_kg_per_ha,pulses_total_area_ha,pulses_total_prod_t,pulses_total_yield_kg_per_ha,sheep_stocks_an,skim_milk_and_whey_powder_prod_t,skim_milk_condensed_prod_t,swine_per_pigs_stocks_an,vegetables_primary_area_ha,vegetables_primary_prod_t,vegetables_primary_yield_kg_per_ha,wheat_area_ha,wheat_prod_t,wheat_yield_kg_per_ha,whey_condensed_prod_t,whey_dry_prod_t,whole_milk_condensed_prod_t,whole_milk_powder_prod_t
705,Slovenia,2001,12664.0,44490.0,3513.1,3973.0,493670.0,158.0,395.0,2500.0,,,,22366.0,2760.0,21700.0,22041.0,1573.0,355729.0,22900.0,14558.0,226.0,140393.0,39159.0,279.0,26909.0,46606.0,1732.0,15000.0,200.0,13.0,801009.0,66400.0,83.0,81150.0,1200.0,15.0,1917.0,4950.0,2582.2,7785.0,148279.0,19046.8,362.0,663.0,1831.5,96227.0,3700.0,,603594.0,3480.0,60404.0,17357.5,39335.0,181083.0,4603.6,,6000.0,0.0,900.0
705,Slovenia,2002,12392.0,48135.0,3884.4,4455.0,477075.0,28.0,95.0,3392.9,,,,23297.0,2880.0,13800.0,19900.0,1560.0,335051.0,22700.0,14551.0,215.0,150749.0,40472.0,268.0,25207.0,41197.0,1634.0,21400.0,300.0,14.0,731007.0,62000.0,85.0,82990.0,1200.0,14.0,2014.0,5885.0,2922.0,7113.0,165962.0,23332.2,512.0,1271.0,2482.4,94068.0,3700.0,,599895.0,3189.0,68877.0,21598.3,35729.0,174868.0,4894.3,,6000.0,0.0,600.0
705,Slovenia,2003,13789.0,39733.0,2881.5,5200.0,473242.0,80.0,210.0,2625.0,,,,24618.0,2920.0,15600.0,21977.0,1341.0,267469.0,18200.0,13572.0,199.0,162320.0,43136.0,266.0,28367.0,44213.0,1559.0,28000.0,400.0,14.0,856242.0,73700.0,86.0,90030.0,1240.0,14.0,1964.0,3647.0,1856.9,6832.0,107610.0,15750.9,731.0,1266.53,1732.6,107400.0,3700.0,,655665.0,3927.0,63055.0,16056.8,35585.0,122920.0,3454.3,,6000.0,0.0,300.0
705,Slovenia,2004,15324.0,59729.0,3897.7,5400.0,450226.0,66.0,211.0,3197.0,,,,23800.0,2524.0,18300.0,23291.0,1001.0,241964.0,14518.0,14503.0,242.0,151029.0,40079.0,265.0,26247.0,41398.0,1577.0,21611.0,306.0,14.0,852837.0,71323.0,84.0,94434.0,1379.0,15.0,1854.0,5296.0,2856.5,6833.0,171475.0,25095.1,771.0,1988.0,2578.5,105660.0,4000.0,,620506.0,3608.0,81000.0,22450.1,32385.0,146829.0,4533.9,,5400.0,0.0,0.0
705,Slovenia,2005,15451.0,61239.0,3963.4,5400.0,451136.0,193.0,669.0,3466.3,,,,22000.0,1754.0,15500.0,23031.0,1056.0,238839.0,14330.0,13570.0,226.0,137618.0,37382.0,272.0,26645.0,42978.0,1613.0,24410.0,340.0,14.0,730217.0,62600.0,86.0,114813.0,1618.0,14.0,2731.0,7629.0,2793.5,6306.0,144714.0,22948.6,2054.0,5740.0,2794.5,119264.0,4000.0,,533998.0,3592.0,86322.0,24031.7,30059.0,141293.0,4700.5,,5400.0,0.0,0.0
705,Slovenia,2006,17044.0,61623.0,3615.5,5500.0,452517.0,399.0,1243.0,3115.3,,,,20400.0,1598.0,13800.0,25480.0,1120.0,238839.0,14330.0,12795.0,213.0,136785.0,37908.0,277.0,25683.0,41396.0,1612.0,26131.0,369.0,14.0,689456.0,61151.0,89.0,116403.0,1630.0,14.0,2471.0,6285.0,2543.5,5900.0,106974.0,18131.2,4020.0,10584.0,2632.8,129352.0,4000.0,,547432.0,4056.0,77208.0,19035.5,32083.0,134449.0,4190.7,,5400.0,0.0,0.0
705,Slovenia,2007,18532.0,67904.0,3664.1,5500.0,454033.0,401.0,995.0,2481.3,,,,18748.0,1567.0,15200.0,27798.0,1338.0,263353.0,15801.0,11809.0,197.0,128087.0,36203.0,283.0,32492.0,51185.0,1575.0,27210.0,386.0,14.0,639552.0,57331.0,90.0,118770.0,1692.0,14.0,2332.0,5547.0,2378.6,5736.0,131050.0,22846.9,2349.0,6047.0,2574.3,131528.0,4000.0,,575116.0,3506.0,63825.0,18204.5,32040.0,133339.0,4161.6,,5100.0,0.0,0.0
705,Slovenia,2008,19229.0,76788.0,3993.3,5600.0,479581.0,374.0,1273.0,3403.7,,,,19537.0,2837.0,15200.0,28228.0,1378.0,322411.0,19345.0,14038.0,234.0,131533.0,36943.0,281.0,33622.0,51898.0,1544.0,23833.0,329.0,14.0,599218.0,54566.0,91.0,114290.0,1599.0,14.0,1887.0,4987.0,2642.8,4427.0,100319.0,22660.7,1590.0,4282.0,2693.1,131180.0,4000.0,,542590.0,4235.0,76548.0,18075.1,35413.0,160297.0,4526.5,,5100.0,0.0,0.0
705,Slovenia,2009,20089.0,70793.0,3524.0,5600.0,469983.0,388.0,1284.0,3309.3,,,,18455.0,2393.0,15200.0,24228.0,1553.0,358822.0,21529.0,13863.0,231.0,125264.0,35260.0,281.0,33365.0,53737.0,1611.0,24008.0,350.0,15.0,475388.0,44090.0,93.0,117799.0,1667.0,14.0,1773.0,4260.0,2402.7,4175.0,103425.0,24772.5,1057.0,2131.0,2016.1,138958.0,4000.0,,432011.0,4219.0,81897.0,19411.5,34534.0,136904.0,3964.3,,5100.0,0.0,0.0
705,Slovenia,2010,18730.0,80120.0,4277.6,2640.0,472878.0,208.0,545.0,2620.2,,,,18340.0,2945.0,14660.0,29896.0,1504.0,360300.0,21618.0,14374.0,240.0,124858.0,35772.0,287.0,32130.0,53886.0,1677.0,28948.0,396.0,14.0,469282.0,44130.0,94.0,120040.0,1631.0,14.0,1773.0,5168.0,2914.8,4125.0,101208.0,24535.3,970.0,2149.0,2215.5,138108.0,4000.0,,415230.0,2771.0,58966.0,21279.7,31946.0,153481.0,4804.4,,5100.0,0.0,
705,Slovenia,2011,17477.0,79386.0,4542.3,2670.0,470151.0,272.0,849.0,3121.3,0.0,0.0,,18330.0,2529.0,14210.0,26197.0,1365.0,357086.0,21425.0,15696.0,262.0,124447.0,35571.0,286.0,31351.0,52375.0,1671.0,25682.0,350.0,14.0,419540.0,38975.0,93.0,113625.0,1538.0,14.0,1842.0,5818.0,3158.5,3640.0,96179.0,26422.8,1358.0,4365.0,3214.3,129788.0,4000.0,,395593.0,3779.0,72382.0,19153.7,29665.0,153575.0,5177.0,,0.0,0.0,
705,Slovenia,2012,17967.0,84727.0,4715.7,2590.0,462300.0,228.0,989.0,4337.7,,,,17610.0,2155.0,13330.0,26645.0,1145.0,369204.0,22152.0,19347.0,322.0,115711.0,33089.0,286.0,32161.0,54558.0,1696.0,25505.0,347.0,14.0,382876.0,35607.0,93.0,104635.0,1405.0,13.0,1369.0,4351.0,3178.2,3386.0,79253.0,23406.1,837.0,1862.0,2224.6,119976.0,4000.0,,347310.0,4079.0,66501.0,16303.3,34586.0,188065.0,5437.6,,4800.0,0.0,
705,Slovenia,2013,17314.0,69303.0,4002.7,2290.0,460063.0,290.0,1166.0,4020.7,0.0,0.0,,15980.0,3172.0,12790.0,26351.0,1380.0,322704.0,19362.0,14030.0,234.0,110326.0,32104.0,291.0,32078.0,52611.0,1640.0,22115.0,294.0,13.0,324731.0,29569.0,91.0,97433.0,1310.0,13.0,1203.0,3107.0,2582.7,3307.0,62155.0,18795.0,752.0,1070.0,1422.9,114152.0,4000.0,,296097.0,4588.0,67987.0,14818.4,31758.0,138235.0,4352.8,,0.0,0.0,
705,Slovenia,2014,18482.0,89700.0,4853.4,2320.0,460576.0,506.0,2171.0,4290.5,,,,16640.0,2827.0,12060.0,21240.0,1358.0,357589.0,21455.0,15799.0,263.0,108391.0,31566.0,291.0,33159.0,55284.0,1667.0,20419.0,285.0,14.0,323008.0,29709.0,92.0,96313.0,1339.0,14.0,1364.0,4448.0,3261.0,3600.0,96820.0,26894.4,691.0,1522.0,2202.6,108779.0,3829.05,,288350.0,4782.0,74011.0,15477.0,33124.0,173245.0,5230.2,,4385.63,0.0,
705,Slovenia,2015,20110.0,93174.0,4633.2,2260.0,468253.0,209.0,1254.0,6000.0,0.0,0.0,,15160.0,3281.0,12140.0,22283.0,1458.0,340323.0,20419.0,14005.0,233.0,112038.0,33583.0,300.0,32858.0,53939.0,1642.0,21391.0,305.0,14.0,298739.0,27317.0,91.0,98695.0,1359.0,14.0,1506.0,5023.0,3335.3,3318.0,91036.0,27437.0,847.0,1895.0,2237.3,113648.0,3768.41,,281319.0,5003.0,95548.0,19098.1,30734.0,157058.0,5110.2,,4097.93,0.0,
705,Slovenia,2016,19184.0,91653.0,4777.6,2370.0,484192.0,206.0,840.0,4077.7,0.0,0.0,,15220.0,3479.0,12110.0,26959.0,1458.0,391253.0,23476.0,16102.0,268.0,116952.0,35656.0,305.0,35488.0,58769.0,1656.0,24242.0,333.0,14.0,327148.0,30724.0,94.0,94022.0,1307.0,14.0,1332.0,4321.0,3244.0,3163.0,84897.0,26840.7,1258.0,2881.0,2290.1,109406.0,3665.53,,271385.0,5515.0,105505.0,19130.6,31461.0,163165.0,5186.3,,4036.11,0.0,
705,Slovenia,2017,20369.0,97929.0,4807.7,2740.0,488598.0,230.0,671.0,2917.4,0.0,0.0,,16590.0,3639.0,12200.0,22405.0,1718.0,386939.0,23217.0,13514.0,225.0,120116.0,35795.0,298.0,38012.0,63383.0,1667.0,20945.0,297.0,14.0,325944.0,31438.0,96.0,101987.0,1423.0,14.0,1448.0,4641.0,3205.1,3165.0,77076.0,24352.6,1306.0,2692.0,2061.3,119845.0,3550.65,,265744.0,5436.0,95318.0,17534.6,28016.0,140961.0,5031.4,,4017.94,0.0,
705,Slovenia,2018,20990.0,88060.0,4195.3,2630.0,476810.0,4140.0,4710.0,1137.7,0.0,0.0,,16230.0,3866.0,12150.0,25664.0,1764.0,397006.0,23820.0,13503.0,225.0,115760.0,34870.0,301.0,37780.0,64020.0,1695.0,25670.0,370.0,14.0,325360.0,31290.0,96.0,100700.0,1440.0,14.0,1250.0,3400.0,2720.0,2810.0,72920.0,25950.2,1070.0,2500.0,2336.4,108761.0,3423.97,,259130.0,5097.0,97962.0,19219.5,27820.0,121900.0,4381.7,,3465.01,0.0,
705,Slovenia,2019,21140.0,102480.0,4847.7,2540.0,483070.0,3690.0,3690.0,1000.0,0.0,0.0,,15800.0,4028.0,12150.0,24360.0,1870.0,412982.0,24779.0,13251.0,221.0,116300.0,35740.0,307.0,38325.0,64230.0,1676.0,24060.0,340.0,14.0,331540.0,32210.0,97.0,97840.0,1370.0,14.0,1210.0,4030.0,3330.6,2800.0,65960.0,23557.1,1030.0,2530.0,2456.3,110260.0,2587.89,,240140.0,6203.0,116194.0,18731.9,26730.0,139810.0,5230.5,,3519.5,0.0,
705,Slovenia,2020,22210.0,122180.0,5501.1,2630.0,485610.0,4710.0,4310.0,915.1,0.0,0.0,,15560.0,5770.0,11920.0,25680.0,1605.0,390967.0,,,244.0,118120.0,36500.0,309.0,39629.0,67040.0,1692.0,24420.0,360.0,15.0,297700.0,28950.0,97.0,96020.0,1400.0,15.0,950.0,3230.0,3400.0,2970.0,89880.0,30262.6,740.0,1790.0,2418.9,113734.0,2576.13,,229480.0,6746.0,131194.0,19447.7,27290.0,158180.0,5796.3,,3395.49,0.0,
705,Slovenia,2021,21860.0,119130.0,5449.7,2470.0,482620.0,4840.0,4570.0,944.2,0.0,0.0,,15480.0,4671.0,11980.0,25684.0,1713.0,415141.0,,,242.0,123300.0,37540.0,304.0,39115.0,66600.0,1703.0,24910.0,360.0,14.0,311230.0,30030.0,96.0,97230.0,1410.0,15.0,1200.0,4120.0,3433.3,2730.0,64040.0,23457.9,750.0,1580.0,2106.7,119267.0,2513.53,,215710.0,5997.0,111317.0,18562.1,26790.0,154450.0,5765.2,9920.0,0.0,0.0,
705,Slovenia,2022,22550.0,112460.0,4987.1,2160.0,464910.0,4850.0,3570.0,736.1,0.0,0.0,,15830.0,5023.0,10510.0,25960.0,1419.0,412565.0,,,291.0,122620.0,36080.0,294.0,40916.0,68440.0,1673.0,22810.0,330.0,14.0,269570.0,26210.0,97.0,92720.0,1360.0,15.0,1010.0,3160.0,3128.7,2890.0,58230.0,20148.8,730.0,1260.0,1726.0,117200.0,2162.94,,202150.0,5772.0,86119.0,14920.1,27560.0,150750.0,5469.9,12970.0,0.0,,
705,Slovenia,2023,21950.0,101050.0,4603.6,2539.31,456050.0,4070.0,3160.0,776.4,0.0,0.0,,15460.0,4059.0,10160.0,26824.0,1757.0,432288.0,,,246.0,112030.0,33270.0,297.0,41758.0,69660.0,1668.0,23740.0,340.0,14.0,246510.0,23190.0,94.0,100850.0,1420.0,14.0,870.0,2510.0,2885.1,2940.0,68580.0,23326.5,690.0,1130.0,1637.7,116323.0,2237.51,,196140.0,4182.0,73582.0,17594.9,28710.0,145420.0,5065.1,15060.0,0.0,,
724,Spain,2000,3278025.0,11063008.0,3374.9,38600.0,6216883.0,19415.0,25967.63,1337.5,35600.0,47000.0,0.0,114300.0,171283.0,78800.0,2627000.0,46443.0,11742000.0,657552.0,14158.0,253.0,2543165.0,651093.0,256.0,663000.0,965000.0,1456.0,1951097.0,16488.0,8.0,35500900.0,2904615.0,82.0,20501532.0,232331.0,11.0,432137.0,953692.0,2206.9,118754.0,3078059.0,25919.6,457184.0,388764.0,850.3,23965000.0,5100.0,12150.0,22418238.0,331596.0,10461022.24,31547.5,2353027.0,7293623.0,3099.7,,,34000.0,10900.0
724,Spain,2001,2992088.0,6249139.0,2088.6,31900.0,6410780.0,21581.0,28978.22,1342.7,40000.0,47300.0,0.0,116000.0,172039.0,103600.0,2875659.0,47096.0,11928000.0,667968.0,14183.0,253.0,2550177.0,650841.0,255.0,692840.0,1008531.0,1456.0,1764830.0,15369.0,9.0,36263900.0,2989146.0,82.0,20820600.0,235807.0,11.0,445926.0,665200.0,1491.7,115126.0,2992422.0,25992.6,459322.0,309870.0,674.6,24400000.0,7400.0,21150.0,22149308.0,327751.0,10628178.1,32427.6,2177005.0,5007698.0,2300.3,,,34000.0,14100.0
724,Spain,2002,3101524.0,8362328.0,2696.2,55500.0,6477895.0,24008.0,31941.89,1330.5,41800.0,48700.0,400.0,125600.0,175433.0,104600.0,3046716.0,46919.0,13112964.0,734326.0,15651.0,279.0,2692375.0,678838.0,252.0,670000.0,1191190.0,1778.0,1829730.0,15072.0,8.0,37023544.0,3070116.0,83.0,20950728.0,237071.0,11.0,455185.0,916000.0,2012.4,110146.0,3078140.0,27946.0,551384.0,489098.0,887.0,23813172.0,10600.0,12600.0,23518040.0,325816.0,11030745.94,33855.8,2406643.0,6822160.0,2834.7,,,30000.0,15000.0
724,Spain,2003,3170400.0,8698400.0,2743.6,52000.0,6548379.0,26405.0,32928.48,1247.0,40100.0,49300.0,0.0,134400.0,173794.0,92900.0,3163804.0,48428.0,13721840.0,768423.0,15867.0,283.0,2763096.0,706369.0,256.0,597829.0,1185382.0,1983.0,1684989.0,14240.0,8.0,38180100.0,3189508.0,84.0,20782188.0,236155.0,11.0,477000.0,873400.0,1831.0,101101.0,2664955.0,26359.3,572795.0,521655.0,910.7,23485948.0,13100.0,6750.0,24055676.0,324197.0,10985069.75,33884.0,2151500.0,6290100.0,2923.6,,,28000.0,13200.0
724,Spain,2004,3178755.0,10639817.0,3347.2,49189.0,6653087.0,27214.0,33739.0,1239.8,39500.0,49100.0,0.0,130000.0,173670.0,93000.0,2833221.0,52433.0,15213320.0,851946.0,16248.0,290.0,2732049.0,713886.0,261.0,571340.0,1082999.0,1896.0,1603647.0,13373.0,8.0,37834640.0,3076120.0,81.0,20214116.0,231463.0,11.0,479801.0,1042975.0,2173.8,102120.0,2773567.0,27159.9,577596.0,596385.0,1032.5,22909668.0,13283.0,11250.0,24894956.0,340983.0,11480228.56,33668.1,2175028.0,7096724.0,3262.8,,,28000.0,13200.0
724,Spain,2005,3156123.0,4626059.0,1465.7,58900.0,6463430.0,27872.0,15709.0,563.6,38800.0,48900.0,0.0,134200.0,173741.0,93000.0,2904690.0,51142.0,13122144.0,708446.0,13853.0,257.0,2757560.0,715329.0,259.0,572649.0,1083968.0,1893.0,1580549.0,13622.0,9.0,38705240.0,3168039.0,82.0,19390776.0,224126.0,12.0,457847.0,542108.0,1184.0,94998.0,2563464.0,26984.4,501604.0,303350.34,604.8,22749484.0,13400.0,7650.0,24884022.0,335883.0,11584826.0,34490.7,2274109.0,4026694.0,1770.7,,,28000.0,14000.0
724,Spain,2006,3197365.0,8136389.0,2544.7,46700.0,6184092.0,34725.0,53073.0,1528.4,40400.0,50900.0,0.0,129500.0,173894.0,96000.0,2956729.0,51090.0,13122144.0,826695.0,16181.0,257.0,2599045.0,670048.0,258.0,556861.0,1064944.0,1912.0,1517507.0,11690.0,8.0,39276972.0,3235241.0,82.0,18623364.0,214179.0,12.0,524389.0,948185.0,1808.2,87199.0,2515001.0,28842.1,317546.0,346389.0,1090.8,22451628.0,13400.0,7200.0,26218706.0,323419.0,11056490.0,34186.3,1920233.0,5521582.0,2875.5,,,28000.0,14000.0
724,Spain,2007,3228357.0,11945319.0,3700.1,39100.0,6584980.0,31302.0,54559.0,1743.0,40200.0,49700.0,0.0,128980.0,174215.0,115000.0,2891574.0,50495.0,13095288.0,825003.0,16338.0,259.0,2428000.0,620166.0,255.0,591394.0,1131031.0,1912.0,1358000.0,10446.0,8.0,41489000.0,3439442.0,83.0,17440400.0,203290.0,12.0,531432.0,1309450.0,2464.0,85728.0,2479582.0,28923.8,280112.0,305791.0,1091.7,22194256.0,13400.0,7200.0,26061232.0,307068.0,11105561.19,36166.4,1803313.0,6436359.0,3569.2,,,28000.0,14000.0
724,Spain,2008,3462400.0,11261100.0,3252.4,40600.0,6020200.0,30061.0,58213.0,1936.5,40800.0,51000.0,0.0,127100.0,174792.0,145000.0,2959300.0,49995.0,12895900.0,812440.0,16250.0,258.0,2477918.0,658332.0,266.0,578344.0,1081740.0,1870.0,1219934.0,9253.0,8.0,41305540.0,3484363.0,84.0,13812018.0,156985.0,11.0,505511.0,1188300.0,2350.7,81825.0,2145171.0,26216.6,207168.0,247380.0,1194.1,19952300.0,13400.0,8100.0,26025672.0,303522.0,10846649.0,35736.0,2067000.0,6714300.0,3248.3,,,28000.0,14000.0
724,Spain,2009,3024726.0,7295934.0,2412.1,36700.0,6082400.0,36053.0,55708.0,1545.2,37900.0,54000.0,0.0,123500.0,180000.0,146000.0,2933782.0,50593.0,13166122.0,829465.0,16395.0,260.0,2306584.0,598431.0,259.0,658612.0,1179466.0,1791.0,1172779.0,8830.0,8.0,40887908.0,3290571.0,80.0,11392288.0,124424.0,11.0,561238.0,923946.0,1646.3,85366.0,2719291.0,31854.5,311115.0,285879.0,918.9,19718200.0,13400.0,8100.0,26289600.0,310661.0,11498766.98,37013.9,1772752.0,4804772.0,2710.3,,,28000.0,14000.0
724,Spain,2010,2885612.0,8154392.0,2825.9,37900.0,6075100.0,38368.0,53212.0,1386.9,16200.0,44800.0,0.0,124100.0,178329.0,118200.0,2903779.0,51109.0,12896400.0,812470.0,15897.0,252.0,2302089.0,606596.0,263.0,631885.0,1115987.0,1766.0,1375865.0,10618.0,8.0,40847016.0,3368921.0,82.0,11735996.0,131236.0,11.0,511329.0,1024661.0,2003.9,79162.0,2326654.0,29391.0,369748.0,444110.0,1201.1,18551600.0,9200.0,3150.0,25704040.0,302626.0,11007111.0,36372.0,1948073.0,5941197.0,3049.8,103200.0,26600.0,45500.0,1100.0
724,Spain,2011,2700679.0,8287073.0,3068.5,42100.0,5923200.0,41195.0,56702.0,1376.4,16500.0,43200.0,800.0,133300.0,178335.0,111500.0,2692898.0,49494.0,12995363.0,818700.0,16541.0,263.0,2314752.0,604113.0,261.0,637134.0,1205749.0,1892.0,1422596.0,11142.0,8.0,41743364.0,3469345.0,83.0,11377295.0,130587.0,11.0,508344.0,1119214.0,2201.7,79865.0,2455101.0,30740.6,452407.0,449017.0,992.5,17002700.0,5100.0,1350.0,25634900.0,298989.0,11054557.0,36973.1,1994653.0,6876657.0,3447.5,97700.0,34700.0,35300.0,1000.0
724,Spain,2012,2691100.0,5956300.0,2213.3,36720.0,5812600.0,52209.0,49661.0,951.2,21090.0,65180.0,600.0,112080.0,180161.0,153450.0,2637340.0,43642.0,11409116.0,718774.0,16470.0,261.0,2285924.0,591319.0,259.0,637726.0,1193931.0,1872.0,1307087.0,9696.0,7.0,41594556.0,3466323.0,83.0,10518668.0,122003.0,12.0,438700.0,683500.0,1558.0,72023.0,2192284.0,30438.7,396161.0,296631.0,748.8,16339370.0,12330.0,8550.0,25250400.0,292928.0,11235378.0,38355.4,2188171.0,5189828.0,2371.8,120640.0,25360.0,34040.0,1020.0
724,Spain,2013,2784300.0,10005000.0,3593.4,35500.0,5696910.0,44984.0,68101.0,1513.9,22800.0,51100.0,600.0,124900.0,182760.0,128600.0,2609990.0,44668.0,11787412.0,742607.0,16625.0,264.0,2222003.0,580840.0,261.0,685539.0,1121295.0,1636.0,1213751.0,8940.0,7.0,41418464.0,3431214.0,83.0,10312037.0,118261.0,11.0,444500.0,957700.0,2154.6,71100.0,2199600.0,30936.7,310833.0,387129.32,1245.5,16118590.0,7100.0,11700.0,25494720.0,292948.0,11081117.0,37826.2,2125000.0,7744900.0,3644.7,130900.0,27500.0,63500.0,3300.0
724,Spain,2014,2792110.0,6983109.0,2501.0,39760.0,6078700.0,32292.0,41349.72,1280.5,34300.0,69140.0,668.44,161080.0,183156.0,101610.0,2704250.0,46513.0,12498000.0,787374.0,16928.0,269.0,2182590.0,585218.0,268.0,720094.0,1209069.0,1679.0,1130000.0,8622.0,8.0,43484000.0,3555606.0,82.0,9928000.0,114220.0,12.0,430280.0,649097.0,1508.5,75956.0,2543930.0,33492.2,423413.0,416323.11,983.3,15431800.0,17500.0,7114.74,26567600.0,313058.0,12574291.6,40166.0,2171200.0,6471400.0,2980.6,128770.0,32220.0,63820.0,4710.0
724,Spain,2015,2598896.0,6705106.0,2580.0,42520.0,6182908.0,29441.0,36758.35,1248.5,46890.0,74160.0,1121.71,160910.0,184311.0,123310.0,3009582.0,47835.0,12780000.0,805140.0,16832.0,267.0,2333895.0,626104.0,268.0,736455.0,1203021.8,1634.0,1210269.0,9120.0,8.0,45890524.0,3854658.0,84.0,9960176.0,115864.0,12.0,490041.0,790432.0,1613.0,71676.0,2284073.0,31866.6,463403.0,501751.01,1082.8,16522956.0,19260.0,16393.21,28367335.0,312793.0,12513474.75,40005.6,2176354.0,6362694.0,2923.6,175790.0,24056.0,43630.0,8330.0
724,Spain,2016,2563195.0,9176159.0,3580.0,45250.0,6257057.0,6131.0,15412.0,2513.8,47110.0,67070.0,1062.61,205610.0,182200.0,99220.0,3088035.0,48140.0,13183446.0,830557.08,17253.0,274.0,2373850.0,637012.74,268.0,700340.0,1326577.24,1894.0,1306444.0,9904.03,8.0,49083785.0,4181090.79,85.0,10112327.0,117053.62,12.0,509849.0,1110117.0,2177.3,72136.0,2246204.0,31138.5,460227.0,647720.0,1407.4,15962892.0,15240.0,15652.78,29231595.0,326542.0,13136700.0,40229.7,2256848.0,7873135.0,3488.6,125790.0,25963.0,36800.0,23586.67
724,Spain,2017,2597527.0,5785944.0,2227.5,51190.0,6465747.0,1946.0,4284.0,2201.4,52000.0,75130.0,1222.08,200510.0,187784.0,119490.0,3059731.0,48904.0,13503425.0,850715.76,17396.0,276.0,2391003.0,643860.64,269.0,690837.0,1317486.64,1907.0,1358402.0,10713.41,8.0,50072755.0,4298788.89,86.0,9833126.0,115113.78,12.0,558767.0,843259.0,1509.1,70878.0,2239470.0,31596.1,521386.0,476139.0,913.2,15963106.0,19450.0,16208.64,29971357.0,330134.0,13146752.0,39822.5,2096058.0,4875957.0,2326.3,157220.0,41310.0,28810.0,26699.15
724,Spain,2018,2569460.0,9554160.0,3718.4,50990.0,6510590.0,6670.0,17650.0,2646.2,64230.0,69600.0,1096.08,178830.0,,97040.0,2764790.0,48122.0,13186132.0,839346.86,17442.0,274.0,2462560.0,669010.0,272.0,695196.0,1345690.0,1936.0,1371030.0,10970.0,8.0,52289200.0,4530480.0,87.0,10105710.0,119640.0,12.0,556500.0,1547460.0,2780.7,67490.0,2010930.0,29796.0,472920.0,690650.0,1460.4,15852530.0,15550.0,18000.0,30804100.0,313100.0,12455120.0,39780.0,2063680.0,8322510.0,4032.8,200990.0,44240.0,45830.0,14150.0
724,Spain,2019,2693510.0,7744150.0,2875.1,48650.0,6600330.0,9120.0,25850.0,2834.4,51680.0,69900.0,1200.0,185890.0,,125210.0,2659110.0,48228.0,12872028.0,831701.0,17245.0,267.0,2510770.0,695170.0,277.0,716259.0,1412220.0,1972.0,1303400.0,10420.0,8.0,52982310.0,4641160.0,88.0,10060050.0,121340.0,12.0,453430.0,841200.0,1855.2,66650.0,2259320.0,33898.3,420550.0,403010.0,958.3,15478620.0,15170.0,21000.0,31246040.0,323410.0,13259340.0,40998.5,1920090.0,6041170.0,3146.3,148450.0,32030.0,48170.0,14000.0
724,Spain,2020,2749040.0,11465350.0,4170.7,49810.0,6636430.0,9310.0,31750.0,3410.3,63130.0,70300.0,1300.0,193600.0,193476.0,171630.0,2651040.0,56859.0,13648278.0,872951.0,15353.0,240.0,2422410.0,677740.0,280.0,696387.0,1401410.0,2012.0,1209480.0,10150.0,8.0,56130030.0,5003430.0,89.0,9563680.0,115120.0,12.0,506170.0,1377690.0,2721.8,65400.0,2051830.0,31373.5,366930.0,571680.0,1558.0,15439220.0,21880.0,30600.0,32796070.0,325170.0,12668790.0,38960.5,1914660.0,8143510.0,4253.2,125740.0,25890.0,60300.0,11550.0
724,Spain,2021,2514560.0,9275920.0,3688.9,52250.0,6576300.0,8950.0,27860.0,3112.8,63620.0,72160.0,1295.64,223710.0,,115730.0,2589760.0,49079.0,13342142.0,853377.0,17388.0,272.0,2552370.0,717880.0,281.0,680711.0,1331410.0,1956.0,1175570.0,10130.0,9.0,58370490.0,5180060.0,89.0,9711250.0,120390.0,12.0,504000.0,1194500.0,2370.0,63280.0,2081110.0,32887.3,361610.0,444560.0,1229.4,15081350.0,20320.0,30497.35,34454090.0,337530.0,13535730.0,40102.3,2128470.0,8564630.0,4023.8,126110.0,26260.0,61890.0,11600.0
